,neighbor_num,isite,atom,x,y,z,front_index
0,0,14,Si1,0.0,0.0,0.0,
1,1,46,O1,-0.759002361809264,1.3146306537184211,-0.5364097842511207,0.0
2,1,47,O1,-0.7590023618092643,-1.314630653718421,-0.5364097842511212,0.0
3,1,43,O1,1.5180047236185283,1.0964774136652591e-16,-0.5364097842511206,0.0
4,1,32,O1,0.0,0.0,1.6057981601035658,0.0
5,2,5,Si1,-1.2648691463715385,2.190817626441781,-1.7887951014259098,1.0
6,2,15,Si1,-1.2648691463715394,-2.1908176264417807,-1.788795101425911,2.0
7,2,3,Si1,2.5297382927430783,4.3950538564083457e-16,-1.78879510142591,3.0
8,2,8,Si1,0.0,0.0,3.2115963202071316,4.0
9,3,18,O1,-2.021849658522281,3.5019463338263765,-1.253529048058055,5.0
10,3,44,O1,-2.2770070854277926,1.314630653718422,-2.6831926521388656,5.0
11,3,24,O1,4.559983344850834e-16,2.629261307436843,-2.683192652138866,5.0
12,3,42,O1,-8.762692950651045e-16,-2.6292613074368427,-2.6831926521388665,6.0
13,3,45,O1,-2.277007085427793,-1.3146306537184222,-2.6831926521388665,6.0
14,3,33,O1,-2.0218496585222825,-3.5019463338263765,-1.253529048058056,6.0
15,3,19,O1,4.043699317044562,-2.2525679887216297e-16,-1.2535290480580554,7.0
16,3,41,O1,2.277007085427794,-1.3146306537184205,-2.6831926521388665,7.0
17,3,23,O1,2.277007085427795,1.3146306537184214,-2.6831926521388665,7.0
18,3,22,O1,-1.5180047236185292,-3.23462564718979e-16,3.7480061044582533,8.0
19,3,36,O1,0.759002361809265,1.3146306537184211,3.7480061044582538,8.0
20,3,21,O1,0.7590023618092637,-1.3146306537184216,3.748006104458253,8.0
21,4,2,Si1,-2.778830170673022,4.81307504121097,-0.7182629946901986,9.0
22,4,12,Si1,-2.529738292743079,1.1010553762067004e-15,-3.5775902028518214,10.0
23,4,1,Si1,1.2648691463715391,2.1908176264417825,-3.5775902028518205,11.0
24,4,10,Si1,1.2648691463715385,-2.190817626441782,-3.5775902028518214,12.0
25,4,12,Si1,-2.5297382927430796,-2.0075690927437377e-15,-3.5775902028518223,13.0
26,4,9,Si1,-2.778830170673024,-4.81307504121097,-0.718262994690201,14.0
27,4,4,Si1,5.557660341346046,1.3304270658651526e-15,-0.7182629946902,15.0
28,4,10,Si1,1.2648691463715398,-2.1908176264417794,-3.5775902028518223,16.0
29,4,1,Si1,1.2648691463715418,2.190817626441781,-3.5775902028518214,17.0
30,4,4,Si1,-2.5297382927430783,-6.533202089932877e-16,5.000391421633042,18.0
31,4,9,Si1,1.26486914637154,2.1908176264417807,5.000391421633044,19.0
32,4,2,Si1,1.2648691463715394,-2.1908176264417816,5.000391421633042,20.0
